plate_index,well_index,row,column,cells_n,nuc_area,nuc_round,nuc_micronuclei_n,spots_561_n,spots_561_area,spots_561_int_mean,spots_561_int_sum
HT001451,L4,12,4,969,167.098890335,0.917674051755,0.191950464396,7.30650154799,210.587203302,839.132039443,178048.068111
HT001451,L5,12,5,878,177.573259247,0.914578514295,0.194760820046,6.98177676538,201.312072893,793.164958916,160442.41344
HT001451,L6,12,6,449,207.906871607,0.895318031759,0.383073496659,6.44097995546,185.672605791,871.837849652,174642.942094
HT001451,L7,12,7,772,169.751646142,0.922739052075,0.240932642487,6.71373056995,193.515544041,893.618195785,180521.090674
HT001451,L8,12,8,949,176.046954028,0.913429540438,0.298208640674,7.4531085353,214.911485774,823.379912069,183283.47313
HT001451,L9,12,9,900,170.728510278,0.911142167597,0.181111111111,7.38333333333,212.897777778,781.753233674,170215.122222
HT001451,L10,12,10,795,178.323089043,0.919351813766,0.162264150943,6.53459119497,188.510691824,787.700631212,149716.256604
HT001451,L11,12,11,740,178.375343928,0.92218193407,0.241891891892,6.30945945946,181.978378378,837.407238627,156470.644595
HT001451,L12,12,12,821,173.44729123,0.915152943574,0.151035322777,6.91108404385,199.293544458,784.588066278,161783.244823
HT001451,L13,12,13,925,172.736086496,0.919141053067,0.247567567568,6.60540540541,190.442162162,829.151889228,152985.193514
HT001451,L14,12,14,716,191.52935596,0.91797674106,0.258379888268,6.4469273743,185.818435754,860.460615208,167756.622905
HT001451,L15,12,15,840,181.097885112,0.91731005347,0.220238095238,6.48452380952,187.08452381,726.218245283,142632.409524
HT001451,L16,12,16,786,195.41701425,0.920514748737,0.424936386768,8.17557251908,235.902035623,1784.01765687,428501.842239
HT001451,L17,12,17,887,181.967103242,0.919954735791,0.253664036077,6.50056369786,187.391206313,788.193144104,156011.926719
HT001451,L18,12,18,860,182.879087276,0.919902364489,0.208139534884,6.70697674419,193.458139535,799.6695141,159686.543023
HT001451,L19,12,19,1193,178.663613861,0.915369534694,0.164291701593,7.06454316848,203.70913663,726.95921941,155650.325231
HT001451,L20,12,20,950,186.089734073,0.919877843921,0.246315789474,6.77052631579,195.435789474,818.433258852,164209.467368
HT001451,L21,12,21,1011,185.008832423,0.917007231894,0.204747774481,6.3056379822,181.921859545,753.797297731,139702.908012
HT001451,L22,12,22,982,178.590600649,0.920730891448,0.117107942974,6.68228105906,192.734215886,752.015408964,144693.919552
HT001451,L23,12,23,822,186.129221009,0.927669409716,0.203163017032,2.96715328467,85.6545012165,746.821701531,68275.4245742
HT001451,M2,13,2,710,167.197824896,0.915927234229,0.142253521127,6.7661971831,195.021126761,832.536445936,168342.035211
HT001451,M3,13,3,1129,175.531070211,0.916705135768,0.196634189548,6.78476527901,195.73870682,818.328764727,164627.325066
HT001451,M4,13,4,823,174.368714605,0.917920021444,0.160388821385,6.97812879708,200.987849332,832.518676569,171552.00486
HT001451,M5,13,5,714,179.104942812,0.92010622394,0.261904761905,6.01400560224,173.403361345,824.285754186,151680.809524
HT001451,M6,13,6,678,177.981044542,0.890784446196,0.176991150442,5.79498525074,167.262536873,966.155691199,168719.210914
HT001451,M7,13,7,822,174.22827334,0.9222234446,0.222627737226,5.94890510949,171.551094891,773.759659165,139370.227494
HT001451,M8,13,8,662,177.767594947,0.92525507171,0.212990936556,4.90483383686,141.496978852,922.335221762,132068.744713
HT001451,M9,13,9,761,178.606895497,0.920783056359,0.212877792378,6.20630749014,179.017082786,746.945702857,135346.386334
HT001451,M10,13,10,974,177.018502494,0.919740920923,0.20636550308,5.95482546201,171.804928131,824.162601022,147946.13963
HT001451,M11,13,11,766,178.106283968,0.922823336028,0.26501305483,7.66318537859,221.044386423,790.608133648,187173.285901
HT001451,M12,13,12,519,182.391676042,0.925204341623,0.21387283237,5.87283236994,169.346820809,857.58913026,156110.720617
HT001451,M13,13,13,692,177.296663481,0.925698938217,0.137283236994,6.3612716763,183.544797688,771.422292843,150592.229769
HT001451,M14,13,14,653,187.598178752,0.916716678119,0.142419601838,7.22817764165,208.287901991,711.048085025,156193.029096
HT001451,M15,13,15,1380,168.811167248,0.917184268283,0.139130434783,6.90507246377,199.152173913,749.011458451,153309.83913
HT001451,M16,13,16,854,184.560730146,0.914854371316,0.193208430913,6.09601873536,175.867681499,683.329013869,124014.81733
HT001451,M17,13,17,782,172.524195403,0.92045881812,0.234015345269,6.5831202046,189.829923274,770.614019874,149199.51023
HT001451,M18,13,18,707,169.097261366,0.918822584641,0.216407355021,1.81753889675,52.4384724187,814.322257261,51880.2602546
HT001451,M19,13,19,743,181.924735971,0.915429796831,0.231493943472,6.94616419919,200.320323015,799.893331661,161520.690444
HT001451,M20,13,20,938,187.018434485,0.922681559044,0.168443496802,6.16631130064,177.936034115,753.453702274,139056.367804
HT001451,M21,13,21,975,192.485377401,0.922454707632,0.209230769231,6.03384615385,174.182564103,756.490005455,137419.091282
HT001451,M22,13,22,241,190.714200165,0.926454222188,0.149377593361,5.71784232365,164.813278008,857.559039125,167195.655602
HT001451,M23,13,23,657,194.396813768,0.919093453706,0.289193302892,6.59817351598,190.503805175,1738.47780878,304987.996956
HT001451,N2,14,2,620,175.71032488,0.91783586522,0.298387096774,7.2935483871,210.28870967700001,1389.41282181,292257.790323
HT001451,N3,14,3,835,173.778080455,0.920464101649,0.153293413174,7.39161676647,213.283832335,779.261861279,168379.931737
HT001451,N4,14,4,687,185.863243489,0.920551417339,0.291120815138,7.59534206696,218.893740902,907.960554011,209103.49345
HT001451,N5,14,5,864,173.087375363,0.915828117254,0.290509259259,6.71412037037,193.695601852,771.04348768,154550.329861
HT001451,N6,14,6,904,180.293811138,0.921839756187,0.16814159292,7.37389380531,212.473451327,804.948304655,180876.084071
HT001451,N7,14,7,750,177.506327116,0.919161238812,0.256,6.36666666667,183.573333333,767.8106001,148610.558667
HT001451,N8,14,8,849,176.246990755,0.915284679737,0.193168433451,7.16372202591,206.593639576,810.363853896,165894.525324
HT001451,N9,14,9,814,179.776616187,0.921554317019,0.334152334152,6.73341523342,194.164619165,857.130027169,166334.207617
HT001451,N10,14,10,754,180.306757884,0.917327769786,0.233421750663,6.60610079576,190.457559682,763.559230749,155037.61008
HT001451,N11,14,11,765,186.850938354,0.917823544495,0.175163398693,5.82091503268,167.888888889,781.828886314,140821.915033
HT001451,N12,14,12,1005,170.175605937,0.921597646841,0.190049751244,6.72338308458,193.83681592,789.034319707,156380.700498
HT001451,N13,14,13,750,181.942551303,0.920391338782,0.188,7.09866666667,204.848,920.205025359,182402.397333
HT001451,N14,14,14,1117,173.876895951,0.918707180864,0.117278424351,6.55684870188,189.129811996,831.626381256,156765.450313
HT001451,N15,14,15,1007,176.130810999,0.917161493281,0.237338629593,6.00993048659,173.243296922,834.803233541,145394.087388
HT001451,N16,14,16,879,187.118256006,0.917180274811,0.286689419795,6.39931740614,184.596131968,785.574959559,148799.433447
HT001451,N17,14,17,1049,174.47736659,0.912218387702,0.248808388942,7.20686367969,207.730219256,813.605454934,180287.536702
HT001451,N18,14,18,737,166.106253555,0.918176541475,0.29579375848,6.37991858887,183.906377205,864.025483339,157584.122117
HT001451,N19,14,19,811,173.206961048,0.916608740961,0.326757090012,6.25154130703,180.409371147,877.782806274,156868.61529
HT001451,N20,14,20,1052,179.448430311,0.920087028603,0.201520912548,7.04467680608,203.190114068,826.318697826,171343.273764
HT001451,N21,14,21,780,184.998023492,0.927945120265,0.184615384615,7.06666666667,203.698717949,905.92061584,183246.228205
HT001451,N22,14,22,922,187.735951859,0.927435147169,0.132321041215,6.19197396963,178.677874187,833.221568318,153132.374187
HT001451,N23,14,23,846,181.936103427,0.922921141456,0.193853427896,2.62884160757,75.8841607565,761.666562758,64075.2990544
HT001451,O2,15,2,943,179.006698409,0.914653874537,0.222693531283,6.47401908802,186.634146341,840.902763208,161267.862142
HT001451,O3,15,3,730,173.122844563,0.922465400423,0.168493150685,6.03150684932,174.098630137,853.892001631,153092.143836
HT001451,O4,15,4,659,174.548357045,0.923324187418,0.207890743551,7.02883156297,202.702579666,961.576617804,203675.6783
HT001451,O5,15,5,515,177.624401848,0.922466221524,0.250485436893,7.6640776699,220.966990291,815.170875318,191863.184466
HT001451,O6,15,6,875,166.423862346,0.921593919216,0.235428571429,7.32457142857,211.184,841.167109435,178645.28
HT001451,O7,15,7,738,173.089207759,0.92089456147,0.20460704607,6.94579945799,200.188346883,882.893504581,176394.304878
HT001451,O8,15,8,717,180.150753906,0.92014095654,0.207810320781,6.89121338912,198.834030683,884.56012463,179386.1841
HT001451,O9,15,9,546,219.10633373,0.931189840709,0.25641025641,6.16666666667,178.014652015,1053.40076702,194058.587912
HT001451,O10,15,10,660,176.107731911,0.920381268635,0.15303030303,6.29545454545,181.46969697,849.146073845,157786.122727
HT001451,O11,15,11,1023,180.41191723,0.922709336427,0.228739002933,6.80351906158,196.172043011,849.251401852,171575.143695
HT001451,O12,15,12,668,173.41998754,0.929721925991,0.236526946108,5.95359281437,171.603293413,948.108927583,174917.95509
HT001451,O13,15,13,653,170.578584948,0.921320257132,0.232771822358,6.83307810107,196.969372129,850.380107563,170495.807044
HT001451,O14,15,14,1081,174.991246713,0.919319348549,0.165587419056,6.6586493987,192.085106383,853.243085756,159797.988899
HT001451,O15,15,15,1095,178.735625823,0.921530639327,0.198173515982,7.32054794521,211.122374429,835.245101927,179086.361644
HT001451,O16,15,16,1109,172.622833465,0.918972572372,0.182146077547,6.38142470694,184.106402164,871.113630519,157567.832281
HT001451,O17,15,17,801,171.933728443,0.91609211239,0.292134831461,7.02996254682,202.560549313,884.086611603,183173.302122
HT001451,O18,15,18,1063,166.206472444,0.921380024918,0.234242709313,6.39510818438,184.410159925,804.328103337,154015.880527
HT001451,O19,15,19,888,158.163451519,0.920684568941,0.19481981982,7.03716216216,202.891891892,886.727205064,184840.046171
HT001451,O20,15,20,1018,179.565832815,0.919473896046,0.197445972495,5.85756385069,169.003929273,761.515386955,138058.761297
HT001451,O21,15,21,931,184.640349934,0.922989764359,0.201933404941,6.43501611171,185.832438238,829.038700147,159511.52739
HT001451,O22,15,22,228,196.764179148,0.915233853057,0.328947368421,6.5701754386,189.118421053,896.543197705,171452.732456
HT001451,O23,15,23,514,192.390315878,0.918038707043,0.282101167315,6,173.070038911,1499.95916353,275395.025292
HT001452,B2,2,2,1072,174.165263783,0.912899667043,0.119402985075,5.61194029851,161.956156716,789.054502059,132585.128731
HT001452,B3,2,3,602,236.888195355,0.921101210749,0.297342192691,11.5747508306,333.109634551,1112.89793426,388266.049834
HT001452,B4,2,4,1130,178.000553697,0.917364125441,0.201769911504,6.48318584071,187.161061947,880.290800063,168684.495575
HT001452,B5,2,5,1011,174.793631391,0.917710575747,0.142433234421,6.82195845697,196.727002967,822.298084149,162315.281899
HT001452,B6,2,6,927,178.440086771,0.919376078744,0.202804746494,6.67313915858,192.501618123,879.699775216,169457.099245
HT001452,B7,2,7,875,182.277156162,0.917068577456,0.197714285714,6.82628571429,196.906285714,833.213064662,167743.201143
HT001452,B8,2,8,794,174.995768058,0.911582353082,0.185138539043,6.98740554156,201.525188917,914.794480993,193643.167506
HT001452,B9,2,9,792,178.975659285,0.916121479199,0.223484848485,6.60732323232,190.700757576,817.638595549,156996.566919
HT001452,B10,2,10,811,176.732223895,0.911693360303,0.156596794081,5.82120838471,167.903822441,829.607308738,139796.596794
HT001452,B11,2,11,876,176.200766037,0.91817606833,0.172374429224,6.58333333333,189.853881279,755.797692011,143076.957763
HT001452,B12,2,12,969,177.258102831,0.918021796703,0.190918472652,6.11971104231,176.524251806,765.94168304,138022.083591
HT001452,B13,2,13,1196,180.140294104,0.914433389842,0.129598662207,5.73076923077,165.401337793,755.856761575,129763.634615
HT001452,B14,2,14,877,179.051650647,0.916037679889,0.21094640821,6.24401368301,180.05359179,780.421049959,146768.783352
HT001452,B15,2,15,1093,168.839197477,0.918435934845,0.231473010064,6.4153705398,185.096980787,864.432005679,158668.806953
HT001452,B16,2,16,932,182.076468021,0.920094449642,0.181330472103,6.5643776824,189.402360515,874.587586378,182724.44206
HT001452,B17,2,17,1148,168.864819377,0.91879101366,0.16724738676,6.37804878049,183.852787456,793.484091012,150586.997387
HT001452,B18,2,18,1025,180.208384451,0.918863507486,0.171707317073,6.44682926829,186.052682927,797.322321383,150747.091707
HT001452,B19,2,19,894,173.505685397,0.915727855654,0.202460850112,5.92058165548,170.776286353,799.765841248,147734.241611
HT001452,B20,2,20,949,173.044707718,0.920038859398,0.210748155954,6.14963119073,177.308746048,778.166839491,144530.291886
HT001452,B21,2,21,803,177.95900285,0.9220798538,0.170610211706,6.42465753425,185.144458281,903.578337128,174283.758406
HT001452,B22,2,22,754,178.448053392,0.915443310945,0.168435013263,6.31962864721,182.24535809,825.314155159,152265.433687
HT001452,B23,2,23,929,179.778895704,0.922269703425,0.260495156082,2.62109795479,75.7405812702,696.444135889,56224.153929
HT001452,C2,3,2,1283,180.11785714,0.919551602035,0.168355416991,6.00311769291,173.298519096,801.989415174,147430.416991
HT001452,C3,3,3,1130,181.087594415,0.914368925799,0.157522123894,6.4814159292,187,799.713503722,151921.040708
HT001452,C4,3,4,974,174.709069616,0.918390486477,0.209445585216,6.21971252567,179.440451745,752.959661088,134989.970226
HT001452,C5,3,5,1190,173.13732159,0.909266090965,0.157983193277,6.58067226891,189.749579832,804.214502808,158025.369748
HT001452,C6,3,6,884,173.061510892,0.915798215811,0.118778280543,6.67873303167,192.520361991,792.817725064,157854.299774
HT001452,C7,3,7,788,185.164884026,0.920956079535,0.290609137056,6.82994923858,197.137055838,977.558864615,204969.215736
HT001452,C8,3,8,1028,181.535476497,0.914799006148,0.181906614786,6.42996108949,185.391050584,789.25629251,144978.973735
HT001452,C9,3,9,878,170.622447883,0.9076405175,0.149202733485,6.68451025057,192.884965831,783.446886405,158363.839408
HT001452,C10,3,10,843,186.753596846,0.917591937591,0.207591933571,7.45314353499,214.934756821,896.074308256,197182.005931
HT001452,C11,3,11,924,187.020545127,0.915431888382,0.169913419913,7.0119047619,202.305194805,771.602998567,163603.983766
HT001452,C12,3,12,1082,177.992256499,0.924216100746,0.174676524954,5.8752310536,169.432532348,816.984074493,144715.286506
HT001452,C13,3,13,1007,179.928328916,0.917085133931,0.155908639523,6.42005958292,185.152929494,815.706012986,154731.711023
HT001452,C14,3,14,1322,174.973974303,0.917027476331,0.133888048411,6.61573373676,190.985627837,699.415517597,136802.844932
HT001452,C15,3,15,761,179.375710747,0.920610984252,0.22864651774,5.89356110381,170.039421813,928.439469898,155092.812089
HT001452,C16,3,16,754,201.684387308,0.900128215276,0.218832891247,6.14190981432,176.893899204,1331.53031014,219203.311671
HT001452,C17,3,17,886,172.108290861,0.91738311483,0.222347629797,6.47291196388,186.661399549,758.843953598,145677.588036
HT001452,C18,3,18,883,192.227272365,0.918960589408,0.212910532276,6.16081540204,177.756511891,762.254945918,143131.896942
HT001452,C19,3,19,666,182.343246936,0.926217450193,0.208708708709,7.10960960961,204.954954955,835.901991125,181315.295796
HT001452,C20,3,20,682,179.626320123,0.91930825055,0.211143695015,6.17595307918,178.137829912,849.311374877,163879.501466
HT001452,C21,3,21,835,179.314853805,0.918755926472,0.188023952096,6.75089820359,194.846706587,838.939310488,169958.191617
HT001452,C22,3,22,64,221.489525631,0.909828477324,0.28125,5.46875,156.984375,1298.83390651,236090.375
HT001452,C23,3,23,504,192.401543239,0.920518458501,0.319444444444,7.43849206349,214.496031746,1695.64338858,346668.85119
HT001452,D2,4,2,1210,175.061926442,0.916548471748,0.133884297521,5.94628099174,171.491735537,835.712880447,144820.58595
HT001452,D3,4,3,1055,175.590926442,0.917295606262,0.222748815166,6.66066350711,192.127014218,838.472096257,167806.950711
HT001452,D4,4,4,879,174.583827424,0.913076648428,0.255972696246,6.78156996587,195.689419795,799.035476735,161509.496018
HT001452,D5,4,5,1096,156.878866341,0.931277877935,0.195255474453,5.70620437956,164.48631386900001,811.54548596,142469.466241
HT001452,D6,4,6,899,184.172394296,0.917022275262,0.270300333704,6.35595105673,183.305895439,817.067239626,157547.824249
HT001452,D7,4,7,953,176.356031409,0.906406972225,0.199370409234,6.29695697796,181.647429171,759.440106972,150862.834208
HT001452,D8,4,8,1019,182.863535863,0.912835014304,0.244357212954,6.47693817468,186.865554465,790.879533533,150121.0579
HT001452,D9,4,9,1200,175.989450328,0.918327989186,0.17,6.79583333333,196.07,815.459157709,163520.215
HT001452,D10,4,10,1113,182.062083219,0.919130834527,0.18688230009,7.33423180593,211.544474394,839.229407415,178240.773585
HT001452,D11,4,11,1185,193.197903803,0.91446888852,0.209282700422,7.78227848101,224.556962025,776.704505784,184103.805907
HT001452,D12,4,12,729,172.915530974,0.923844184076,0.163237311385,7.11659807956,205.182441701,718.6899195,150129.170096
HT001452,D13,4,13,1046,184.733436898,0.920025953089,0.176864244742,7.10229445507,204.822179732,739.70419736,155740.214149
HT001452,D14,4,14,825,178.943024572,0.919827498546,0.299393939394,7.14909090909,206.210909091,930.073231387,193298.689697
HT001452,D15,4,15,724,170.922706488,0.918620409043,0.290055248619,7.43093922652,214.232044199,849.345152218,184238.707182
HT001452,D16,4,16,822,168.195652731,0.923221847062,0.200729927007,6.62530413625,191.096107056,1058.81083551,207798.419708
HT001452,D17,4,17,1028,172.114407589,0.916435915039,0.187743190661,6.60894941634,190.63229572,690.782171856,139760.666342
HT001452,D18,4,18,826,175.256999838,0.914702679183,0.253026634383,6.70338983051,193.423728814,759.95705366,153109.271186
HT001452,D19,4,19,747,179.169657753,0.920081902411,0.20749665328,6.4953145917,187.46854083,766.166620322,145643.891566
HT001452,D20,4,20,935,183.176421271,0.917611820687,0.189304812834,7.11764705882,205.289839572,796.207440629,168247.654545
HT001452,D21,4,21,879,175.605810214,0.920704883172,0.174061433447,7.2582480091,209.300341297,802.490614634,176648.614334
HT001452,D22,4,22,631,186.547326714,0.918171222752,0.171156893819,7.08557844691,204.263074485,780.342376855,158411.500792
