Run ID,1579271408
Run Date/Time,2020-01-17 09:40:40
Application Name,Labcyte Echo Cherry Pick
Application Version,1.6.5
Protocol Name,200114_Synthego_Reformatting_Random.ecp
Compound Pick List File Name,C:\Users\nci-lrbge_HCS\Documents\R\R_Scripts\191125_CRISPR_Epigenetics_Reformat\Output\sgRNA_Epigenetics_Library.csv
Control Pick List File Name,
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Well,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B15,Destination Plate[3],dest_plate_3,K11,1300,1300,51.686,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E16,Destination Plate[3],dest_plate_3,B14,1300,1300,53.874,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M17,Destination Plate[3],dest_plate_3,D11,1300,1300,46.628,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J17,Destination Plate[3],dest_plate_3,I12,1300,1300,47.082,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F17,Destination Plate[3],dest_plate_3,K5,1300,1300,52.057,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K17,Destination Plate[3],dest_plate_3,N5,1300,1300,54.06,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N17,Destination Plate[3],dest_plate_3,O2,1300,1300,53.523,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O17,Destination Plate[3],dest_plate_3,O8,1300,1300,53.213,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D18,Destination Plate[3],dest_plate_3,O4,1300,1300,52.511,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L18,Destination Plate[3],dest_plate_3,G4,1300,1300,54.101,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N18,Destination Plate[3],dest_plate_3,B3,1300,1300,53.502,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B18,Destination Plate[3],dest_plate_3,C14,1300,1300,53.75,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J19,Destination Plate[3],dest_plate_3,H14,1300,1300,52.037,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K19,Destination Plate[3],dest_plate_3,J7,1300,1300,54.018,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O19,Destination Plate[3],dest_plate_3,E17,1300,1300,53.069,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O20,Destination Plate[3],dest_plate_3,C11,1300,1300,53.523,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L20,Destination Plate[3],dest_plate_3,F4,1300,1300,52.429,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E20,Destination Plate[3],dest_plate_3,K8,1300,1300,52.243,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B20,Destination Plate[3],dest_plate_3,N11,1300,1300,51.83,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C20,Destination Plate[3],dest_plate_3,O15,1300,1300,53.585,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H20,Destination Plate[3],dest_plate_3,F19,1300,1300,51.686,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H21,Destination Plate[3],dest_plate_3,B17,1300,1300,51.479,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F21,Destination Plate[3],dest_plate_3,E9,1300,1300,52.057,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E22,Destination Plate[3],dest_plate_3,F10,1300,1300,52.264,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M22,Destination Plate[3],dest_plate_3,L3,1300,1300,53.936,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O23,Destination Plate[3],dest_plate_3,N7,1300,1300,51.293,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N23,Destination Plate[3],dest_plate_3,O9,1300,1300,51.149,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G23,Destination Plate[3],dest_plate_3,L12,1300,1300,51.789,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E23,Destination Plate[3],dest_plate_3,F11,1300,1300,52.305,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D23,Destination Plate[3],dest_plate_3,G16,1300,1300,52.305,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L23,Destination Plate[3],dest_plate_3,G15,1300,1300,51.954,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H23,Destination Plate[3],dest_plate_3,D20,1300,1300,52.016,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B2,Destination Plate[1],dest_plate_1,C6,1300,1300,49.931,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D2,Destination Plate[1],dest_plate_1,O3,1300,1300,50.509,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O2,Destination Plate[1],dest_plate_1,G4,1300,1300,49.704,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N2,Destination Plate[1],dest_plate_1,E14,1300,1300,50.571,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M2,Destination Plate[1],dest_plate_1,M12,1300,1300,51.727,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I2,Destination Plate[1],dest_plate_1,L20,1300,1300,50.715,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B3,Destination Plate[1],dest_plate_1,G17,1300,1300,49.105,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E3,Destination Plate[1],dest_plate_1,G5,1300,1300,50.86,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O3,Destination Plate[1],dest_plate_1,C7,1300,1300,52.553,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F4,Destination Plate[1],dest_plate_1,B9,1300,1300,50.777,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C4,Destination Plate[1],dest_plate_1,H14,1300,1300,52.966,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E4,Destination Plate[1],dest_plate_1,M13,1300,1300,51.665,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I4,Destination Plate[1],dest_plate_1,N16,1300,1300,49.601,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H4,Destination Plate[1],dest_plate_1,J17,1300,1300,49.621,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J4,Destination Plate[1],dest_plate_1,E2,1300,1300,50.261,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B5,Destination Plate[1],dest_plate_1,C12,1300,1300,46.029,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C5,Destination Plate[1],dest_plate_1,L11,1300,1300,51.314,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B6,Destination Plate[1],dest_plate_1,N5,1300,1300,47,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E6,Destination Plate[1],dest_plate_1,B2,1300,1300,51.5,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K6,Destination Plate[1],dest_plate_1,B7,1300,1300,49.539,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J7,Destination Plate[1],dest_plate_1,B4,1300,1300,50.839,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L7,Destination Plate[1],dest_plate_1,D3,1300,1300,49.477,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H8,Destination Plate[1],dest_plate_1,I4,1300,1300,49.477,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G8,Destination Plate[1],dest_plate_1,K6,1300,1300,50.922,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C8,Destination Plate[1],dest_plate_1,I9,1300,1300,51.727,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J8,Destination Plate[1],dest_plate_1,F12,1300,1300,50.55,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N8,Destination Plate[1],dest_plate_1,L12,1300,1300,48.073,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O8,Destination Plate[1],dest_plate_1,O5,1300,1300,53.069,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N9,Destination Plate[1],dest_plate_1,O11,1300,1300,50.406,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L9,Destination Plate[1],dest_plate_1,N9,1300,1300,50.014,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J9,Destination Plate[1],dest_plate_1,N13,1300,1300,48.775,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H9,Destination Plate[1],dest_plate_1,G13,1300,1300,48.94,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C9,Destination Plate[1],dest_plate_1,K13,1300,1300,50.179,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M9,Destination Plate[1],dest_plate_1,I20,1300,1300,50.612,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I9,Destination Plate[1],dest_plate_1,C5,1300,1300,49.188,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L10,Destination Plate[1],dest_plate_1,F5,1300,1300,50.901,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K10,Destination Plate[1],dest_plate_1,J7,1300,1300,49.972,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H11,Destination Plate[1],dest_plate_1,I5,1300,1300,46.133,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O13,Destination Plate[1],dest_plate_1,K5,1300,1300,50.241,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N13,Destination Plate[1],dest_plate_1,O6,1300,1300,51.397,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J13,Destination Plate[1],dest_plate_1,M15,1300,1300,48.321,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D13,Destination Plate[1],dest_plate_1,I19,1300,1300,50.385,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K14,Destination Plate[1],dest_plate_1,F18,1300,1300,51.108,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M15,Destination Plate[1],dest_plate_1,J20,1300,1300,52.945,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N15,Destination Plate[1],dest_plate_1,K17,1300,1300,47.144,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F15,Destination Plate[1],dest_plate_1,L17,1300,1300,51.624,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E15,Destination Plate[1],dest_plate_1,J16,1300,1300,52.532,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H15,Destination Plate[1],dest_plate_1,J5,1300,1300,46.896,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G15,Destination Plate[1],dest_plate_1,F2,1300,1300,50.53,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J15,Destination Plate[1],dest_plate_1,B5,1300,1300,50.137,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D16,Destination Plate[1],dest_plate_1,G2,1300,1300,52.821,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C16,Destination Plate[1],dest_plate_1,K10,1300,1300,53.296,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O16,Destination Plate[1],dest_plate_1,G18,1300,1300,49.952,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L17,Destination Plate[1],dest_plate_1,G19,1300,1300,51.376,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K17,Destination Plate[1],dest_plate_1,E21,1300,1300,50.653,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J17,Destination Plate[1],dest_plate_1,I6,1300,1300,53.667,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H17,Destination Plate[1],dest_plate_1,K4,1300,1300,50.571,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D17,Destination Plate[1],dest_plate_1,J8,1300,1300,52.8,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C18,Destination Plate[1],dest_plate_1,M21,1300,1300,53.131,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K18,Destination Plate[1],dest_plate_1,G21,1300,1300,53.874,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J18,Destination Plate[1],dest_plate_1,D16,1300,1300,52.099,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H19,Destination Plate[1],dest_plate_1,G8,1300,1300,46.876,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D19,Destination Plate[1],dest_plate_1,F8,1300,1300,51.438,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K19,Destination Plate[1],dest_plate_1,L7,1300,1300,50.881,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C19,Destination Plate[1],dest_plate_1,K18,1300,1300,52.037,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B10,Destination Plate[2],dest_plate_2,D10,1300,1300,49.002,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F10,Destination Plate[2],dest_plate_2,G15,1300,1300,51.087,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C10,Destination Plate[2],dest_plate_2,H19,1300,1300,49.704,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G10,Destination Plate[2],dest_plate_2,K21,1300,1300,51.871,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O10,Destination Plate[2],dest_plate_2,E10,1300,1300,50.034,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M10,Destination Plate[2],dest_plate_2,L3,1300,1300,50.715,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F11,Destination Plate[2],dest_plate_2,L5,1300,1300,49.745,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C11,Destination Plate[2],dest_plate_2,G5,1300,1300,50.241,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I11,Destination Plate[2],dest_plate_2,H9,1300,1300,49.663,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J11,Destination Plate[2],dest_plate_2,J7,1300,1300,47.557,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E11,Destination Plate[2],dest_plate_2,E18,1300,1300,50.385,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K11,Destination Plate[2],dest_plate_2,B20,1300,1300,51.046,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I13,Destination Plate[2],dest_plate_2,B14,1300,1300,48.651,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H13,Destination Plate[2],dest_plate_2,D13,1300,1300,48.486,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C13,Destination Plate[2],dest_plate_2,C6,1300,1300,52.202,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B13,Destination Plate[2],dest_plate_2,I6,1300,1300,50.715,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M13,Destination Plate[2],dest_plate_2,M3,1300,1300,51.335,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F13,Destination Plate[2],dest_plate_2,M21,1300,1300,50.261,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G14,Destination Plate[2],dest_plate_2,F19,1300,1300,49.25,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F14,Destination Plate[2],dest_plate_2,G16,1300,1300,52.264,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M14,Destination Plate[2],dest_plate_2,D15,1300,1300,53.647,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N14,Destination Plate[2],dest_plate_2,B13,1300,1300,52.202,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J14,Destination Plate[2],dest_plate_2,D7,1300,1300,51.686,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O14,Destination Plate[2],dest_plate_2,I9,1300,1300,48.052,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B14,Destination Plate[2],dest_plate_2,I3,1300,1300,47.97,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C14,Destination Plate[2],dest_plate_2,M4,1300,1300,50.881,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D14,Destination Plate[2],dest_plate_2,N13,1300,1300,49.828,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K15,Destination Plate[2],dest_plate_2,N3,1300,1300,50.014,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I16,Destination Plate[2],dest_plate_2,N2,1300,1300,51.913,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J16,Destination Plate[2],dest_plate_2,L7,1300,1300,48.919,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K16,Destination Plate[2],dest_plate_2,L12,1300,1300,50.777,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M16,Destination Plate[2],dest_plate_2,L17,1300,1300,51.686,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G16,Destination Plate[2],dest_plate_2,I17,1300,1300,50.426,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F16,Destination Plate[2],dest_plate_2,H8,1300,1300,51.293,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E16,Destination Plate[2],dest_plate_2,D12,1300,1300,50.137,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N16,Destination Plate[2],dest_plate_2,K4,1300,1300,52.202,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M17,Destination Plate[2],dest_plate_2,L4,1300,1300,50.117,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I17,Destination Plate[2],dest_plate_2,O6,1300,1300,51.789,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F17,Destination Plate[2],dest_plate_2,N7,1300,1300,50.901,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E17,Destination Plate[2],dest_plate_2,C13,1300,1300,52.718,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C17,Destination Plate[2],dest_plate_2,E14,1300,1300,51.603,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G18,Destination Plate[2],dest_plate_2,I15,1300,1300,50.571,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H18,Destination Plate[2],dest_plate_2,G19,1300,1300,49.848,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B18,Destination Plate[2],dest_plate_2,J19,1300,1300,47.144,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E18,Destination Plate[2],dest_plate_2,J8,1300,1300,52.449,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F18,Destination Plate[2],dest_plate_2,J2,1300,1300,52.181,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D18,Destination Plate[2],dest_plate_2,B7,1300,1300,50.674,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L18,Destination Plate[2],dest_plate_2,C11,1300,1300,51.789,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M18,Destination Plate[2],dest_plate_2,C19,1300,1300,51.706,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J19,Destination Plate[2],dest_plate_2,E15,1300,1300,49.828,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L19,Destination Plate[2],dest_plate_2,M12,1300,1300,50.509,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E19,Destination Plate[2],dest_plate_2,L11,1300,1300,49.848,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B19,Destination Plate[2],dest_plate_2,C21,1300,1300,49.208,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O19,Destination Plate[2],dest_plate_2,C7,1300,1300,53.007,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O9,Destination Plate[2],dest_plate_2,D9,1300,1300,51.479,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E9,Destination Plate[2],dest_plate_2,C4,1300,1300,48.61,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B9,Destination Plate[2],dest_plate_2,N17,1300,1300,49.621,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D8,Destination Plate[2],dest_plate_2,H11,1300,1300,50.075,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K8,Destination Plate[2],dest_plate_2,J13,1300,1300,51.5,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B8,Destination Plate[2],dest_plate_2,O4,1300,1300,52.119,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C7,Destination Plate[2],dest_plate_2,E6,1300,1300,51.748,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F7,Destination Plate[2],dest_plate_2,C16,1300,1300,51.252,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D7,Destination Plate[2],dest_plate_2,G21,1300,1300,50.014,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K7,Destination Plate[2],dest_plate_2,L10,1300,1300,49.374,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M6,Destination Plate[2],dest_plate_2,G13,1300,1300,50.798,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N6,Destination Plate[2],dest_plate_2,K2,1300,1300,50.942,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C6,Destination Plate[2],dest_plate_2,F5,1300,1300,49.704,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F6,Destination Plate[2],dest_plate_2,C20,1300,1300,51.046,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G6,Destination Plate[2],dest_plate_2,B19,1300,1300,52.367,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G5,Destination Plate[2],dest_plate_2,F15,1300,1300,50.55,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K5,Destination Plate[2],dest_plate_2,F14,1300,1300,49.601,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M5,Destination Plate[2],dest_plate_2,D16,1300,1300,52.016,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I5,Destination Plate[2],dest_plate_2,M17,1300,1300,49.89,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E5,Destination Plate[2],dest_plate_2,O21,1300,1300,50.695,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H5,Destination Plate[2],dest_plate_2,H4,1300,1300,49.436,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G4,Destination Plate[2],dest_plate_2,M5,1300,1300,51.19,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M4,Destination Plate[2],dest_plate_2,G2,1300,1300,50.117,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N4,Destination Plate[2],dest_plate_2,K12,1300,1300,52.511,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O4,Destination Plate[2],dest_plate_2,O12,1300,1300,49.848,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D4,Destination Plate[2],dest_plate_2,K15,1300,1300,49.621,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H3,Destination Plate[2],dest_plate_2,L20,1300,1300,50.137,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J3,Destination Plate[2],dest_plate_2,G18,1300,1300,46.958,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K3,Destination Plate[2],dest_plate_2,I12,1300,1300,52.408,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M3,Destination Plate[2],dest_plate_2,G9,1300,1300,51.892,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L3,Destination Plate[2],dest_plate_2,E8,1300,1300,50.674,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K2,Destination Plate[2],dest_plate_2,L9,1300,1300,50.488,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G2,Destination Plate[2],dest_plate_2,L6,1300,1300,52.222,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C2,Destination Plate[2],dest_plate_2,N11,1300,1300,51.397,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L2,Destination Plate[2],dest_plate_2,E17,1300,1300,50.22,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B11,Destination Plate[3],dest_plate_3,B16,1300,1300,47.536,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L11,Destination Plate[3],dest_plate_3,E16,1300,1300,48.28,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N11,Destination Plate[3],dest_plate_3,J16,1300,1300,49.147,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O11,Destination Plate[3],dest_plate_3,O17,1300,1300,46.938,100,,AQ,
